,Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number,cluster
6275,6276,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978464373,0
6276,6277,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978465833,0
6277,6278,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978467293,0
6278,6279,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978468753,0
6279,6280,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978470213,0
6280,6281,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978471673,0
6281,6282,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978473133,0
6282,6283,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978474593,0
6283,6284,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978476053,0
6284,6285,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978477513,0
6285,6286,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978478973,0
6286,6287,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978480433,0
6287,6288,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978481893,0
6288,6289,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978483353,0
6289,6290,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978484813,0
6290,6291,39:57.7,199.232.196.209,172.16.1.66,6,993,443,49753,PA,1978486273,0
6291,6292,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145065949,2
6292,6293,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145067409,2
6293,6294,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145068869,2
6294,6295,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145070329,2
6295,6296,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145071789,2
6296,6297,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145073249,2
6297,6298,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145074709,2
6298,6299,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145076169,2
6299,6300,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145077629,2
6300,6301,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145079089,2
6301,6302,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145080549,2
6302,6303,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145082009,2
6303,6304,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145083469,2
6304,6305,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145084929,2
6305,6306,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145086389,2
6306,6307,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145087849,2
6307,6308,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145089309,2
6308,6309,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145090769,2
6309,6310,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145092229,2
6310,6311,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145093689,2
6311,6312,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145095149,2
6312,6313,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145096609,2
6313,6314,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145098069,2
6314,6315,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145099529,2
6315,6316,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145100989,2
6316,6317,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145102449,2
6317,6318,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145103909,2
6318,6319,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145105369,2
6319,6320,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145106829,2
6320,6321,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145108289,2
6321,6322,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145109749,2
6322,6323,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145111209,2
6323,6324,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145112669,2
6324,6325,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145114129,2
6325,6326,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145115589,2
6326,6327,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145117049,2
6327,6328,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145118509,2
6328,6329,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145119969,2
6329,6330,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145121429,2
6330,6331,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145122889,2
6331,6332,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145124349,2
6332,6333,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145125809,2
6333,6334,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145127269,2
6334,6335,39:57.7,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3145128729,2
6335,6336,39:57.7,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720,6
6336,6337,39:57.7,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915,6
6337,6338,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978487212,0
6338,6339,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978488672,0
6339,6340,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978490132,0
6340,6341,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978491592,0
6341,6342,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978493052,0
6342,6343,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978494512,0
6343,6344,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978495972,0
6344,6345,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978497432,0
6345,6346,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978498892,0
6346,6347,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978500352,0
6347,6348,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978501812,0
6348,6349,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978503272,0
6349,6350,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978504732,0
6350,6351,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978506192,0
6351,6352,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978507652,0
6352,6353,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978509112,0
6353,6354,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978510572,0
6354,6355,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978512032,0
6355,6356,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978513492,0
6356,6357,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978514952,0
6357,6358,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978516412,0
6358,6359,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978517872,0
6359,6360,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978519332,0
6360,6361,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978520792,0
6361,6362,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978522252,0
6362,6363,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978523712,0
6363,6364,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978525172,0
6364,6365,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978526632,0
6365,6366,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978528092,0
6366,6367,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978529552,0
6367,6368,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978531012,0
6368,6369,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978532472,0
6369,6370,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978533932,0
6370,6371,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978535392,0
6371,6372,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978536852,0
6372,6373,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978538312,0
6373,6374,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978539772,0
6374,6375,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978541232,0
6375,6376,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978542692,0
6376,6377,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978544152,0
6377,6378,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978545612,0
6378,6379,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978547072,0
6379,6380,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978548532,0
6380,6381,39:57.7,199.232.196.209,172.16.1.66,6,1513,443,49753,PA,1978549992,0
6381,6382,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145130188,2
6382,6383,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145131648,2
6383,6384,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145133108,2
6384,6385,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145134568,2
6385,6386,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145136028,2
6386,6387,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145137488,2
6387,6388,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145138948,2
6388,6389,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145140408,2
6389,6390,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145141868,2
6390,6391,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145143328,2
6391,6392,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145144788,2
6392,6393,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145146248,2
6393,6394,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145147708,2
6394,6395,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145149168,2
6395,6396,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145150628,2
6396,6397,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145152088,2
6397,6398,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145153548,2
6398,6399,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145155008,2
6399,6400,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,PA,3145156468,2
6400,6401,39:57.7,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915,6
6401,6402,39:57.7,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720,6
6402,6403,39:57.7,199.232.196.209,172.16.1.66,6,696,443,49752,PA,3145157928,2
6403,6404,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978551451,0
6404,6405,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978552911,0
6405,6406,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978554371,0
6406,6407,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978555831,0
6407,6408,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978557291,0
6408,6409,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978558751,0
6409,6410,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978560211,0
6410,6411,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978561671,0
6411,6412,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978563131,0
6412,6413,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978564591,0
6413,6414,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978566051,0
6414,6415,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978567511,0
6415,6416,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978568971,0
6416,6417,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978570431,0
6417,6418,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978571891,0
6418,6419,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978573351,0
6419,6420,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978574811,0
6420,6421,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978576271,0
6421,6422,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978577731,0
6422,6423,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978579191,0
6423,6424,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978580651,0
6424,6425,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978582111,0
6425,6426,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978583571,0
6426,6427,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978585031,0
6427,6428,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978586491,0
6428,6429,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978587951,0
6429,6430,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978589411,0
6430,6431,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978590871,0
6431,6432,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978592331,0
6432,6433,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978593791,0
6433,6434,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978595251,0
6434,6435,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978596711,0
6435,6436,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978598171,0
6436,6437,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978599631,0
6437,6438,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978601091,0
6438,6439,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978602551,0
6439,6440,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978604011,0
6440,6441,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978605471,0
6441,6442,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,PA,1978606931,0
6442,6443,39:57.7,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720,6
6443,6444,39:57.7,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915,6
6444,6445,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978608391,0
6445,6446,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978609851,0
6446,6447,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978611311,0
6447,6448,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978612771,0
6448,6449,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978614231,0
6449,6450,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978615691,0
6450,6451,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978617151,0
6451,6452,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978618611,0
6452,6453,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978620071,0
6453,6454,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978621531,0
6454,6455,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978622991,0
6455,6456,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978624451,0
6456,6457,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978625911,0
6457,6458,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978627371,0
6458,6459,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978628831,0
6459,6460,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978630291,0
6460,6461,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978631751,0
6461,6462,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978633211,0
6462,6463,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978634671,0
6463,6464,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978636131,0
6464,6465,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978637591,0
6465,6466,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978639051,0
6466,6467,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978640511,0
6467,6468,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978641971,0
6468,6469,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978643431,0
6469,6470,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978644891,0
6470,6471,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978646351,0
6471,6472,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978647811,0
6472,6473,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978649271,0
6473,6474,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978650731,0
6474,6475,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978652191,0
6475,6476,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978653651,0
6476,6477,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978655111,0
6477,6478,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978656571,0
6478,6479,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978658031,0
6479,6480,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978659491,0
6480,6481,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978660951,0
6481,6482,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978662411,0
6482,6483,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978663871,0
6483,6484,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978665331,0
6484,6485,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978666791,0
6485,6486,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978668251,0
6486,6487,39:57.7,199.232.196.209,172.16.1.66,6,665,443,49753,PA,1978669711,0
6487,6488,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978670322,0
6488,6489,39:57.7,199.232.196.209,172.16.1.66,6,902,443,49753,PA,1978671782,0
6489,6490,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145158570,2
6490,6491,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145160030,2
6491,6492,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145161490,2
6492,6493,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145162950,2
6493,6494,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145164410,2
6494,6495,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145165870,2
6495,6496,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145167330,2
6496,6497,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145168790,2
6497,6498,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145170250,2
6498,6499,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145171710,2
6499,6500,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145173170,2
6500,6501,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145174630,2
6501,6502,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145176090,2
6502,6503,39:57.7,199.232.196.209,172.16.1.66,6,170,443,49752,PA,3145177550,2
6503,6504,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145177666,2
6504,6505,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145179126,2
6505,6506,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145180586,2
6506,6507,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145182046,2
6507,6508,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145183506,2
6508,6509,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145184966,2
6509,6510,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145186426,2
6510,6511,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145187886,2
6511,6512,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145189346,2
6512,6513,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145190806,2
6513,6514,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145192266,2
6514,6515,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145193726,2
6515,6516,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145195186,2
6516,6517,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145196646,2
6517,6518,39:57.7,199.232.196.209,172.16.1.66,6,1438,443,49752,PA,3145198106,2
6518,6519,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145199490,2
6519,6520,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145200950,2
6520,6521,39:57.7,199.232.196.209,172.16.1.66,6,1226,443,49752,PA,3145202410,2
6521,6522,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145203582,2
6522,6523,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145205042,2
6523,6524,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145206502,2
6524,6525,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145207962,2
6525,6526,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145209422,2
6526,6527,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145210882,2
6527,6528,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145212342,2
6528,6529,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145213802,2
6529,6530,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145215262,2
6530,6531,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145216722,2
6531,6532,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145218182,2
6532,6533,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145219642,2
6533,6534,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3145221102,2
6534,6535,39:57.7,199.232.196.209,172.16.1.66,6,301,443,49752,PA,3145222562,2
6535,6536,39:57.7,172.16.1.66,199.232.196.209,6,54,49753,443,A,3258820720,6
6536,6537,39:57.7,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915,6
6537,6538,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978672630,0
6538,6539,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978674090,0
6539,6540,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978675550,0
6540,6541,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978677010,0
6541,6542,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978678470,0
6542,6543,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978679930,0
6543,6544,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978681390,0
6544,6545,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978682850,0
6545,6546,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978684310,0
6546,6547,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978685770,0
6547,6548,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978687230,0
6548,6549,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978688690,0
6549,6550,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978690150,0
6550,6551,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978691610,0
6551,6552,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978693070,0
6552,6553,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978694530,0
6553,6554,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978695990,0
6554,6555,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978697450,0
6555,6556,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978698910,0
6556,6557,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978700370,0
6557,6558,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978701830,0
6558,6559,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978703290,0
6559,6560,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978704750,0
6560,6561,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978706210,0
6561,6562,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978707670,0
6562,6563,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978709130,0
6563,6564,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978710590,0
6564,6565,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978712050,0
6565,6566,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978713510,0
6566,6567,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978714970,0
6567,6568,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978716430,0
6568,6569,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978717890,0
6569,6570,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978719350,0
6570,6571,39:57.7,199.232.196.209,172.16.1.66,6,1514,443,49753,A,1978720810,0
