Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
7182,2024-08-15 00:11:03.922356,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200419965
7183,2024-08-15 00:11:03.922357,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200421425
7184,2024-08-15 00:11:03.922358,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200422885
7185,2024-08-15 00:11:03.922360,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200424345
7186,2024-08-15 00:11:03.922361,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200425805
7187,2024-08-15 00:11:03.922367,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200427265
7188,2024-08-15 00:11:03.922369,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200428725
7189,2024-08-15 00:11:03.922371,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200430185
7190,2024-08-15 00:11:03.922372,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200431645
7191,2024-08-15 00:11:03.922378,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200433105
7192,2024-08-15 00:11:03.922380,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200434565
7193,2024-08-15 00:11:03.922381,104.21.55.70,10.8.15.133,6,958,80,49785,PA,1200436025
7194,2024-08-15 00:11:03.922877,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7195,2024-08-15 00:11:03.928121,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200436929
7196,2024-08-15 00:11:03.928124,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200438389
7197,2024-08-15 00:11:03.928125,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200439849
7198,2024-08-15 00:11:03.928293,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7199,2024-08-15 00:11:03.928345,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200441021
7200,2024-08-15 00:11:03.928347,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200442481
7201,2024-08-15 00:11:03.928351,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200443941
7202,2024-08-15 00:11:03.928353,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200445401
7203,2024-08-15 00:11:03.928359,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200446861
7204,2024-08-15 00:11:03.928362,104.21.55.70,10.8.15.133,6,938,80,49785,PA,1200448321
7205,2024-08-15 00:11:03.928615,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7206,2024-08-15 00:11:03.929213,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200449205
7207,2024-08-15 00:11:03.929216,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200450665
7208,2024-08-15 00:11:03.929217,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200452125
7209,2024-08-15 00:11:03.929227,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200453585
7210,2024-08-15 00:11:03.929228,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200455045
7211,2024-08-15 00:11:03.929229,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200456505
7212,2024-08-15 00:11:03.929230,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200457965
7213,2024-08-15 00:11:03.929231,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200459425
7214,2024-08-15 00:11:03.929232,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200460885
7215,2024-08-15 00:11:03.929233,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200462345
7216,2024-08-15 00:11:03.929234,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200463805
7217,2024-08-15 00:11:03.929242,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200465265
7218,2024-08-15 00:11:03.929243,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200466725
7219,2024-08-15 00:11:03.929244,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200468185
7220,2024-08-15 00:11:03.929245,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200469645
7221,2024-08-15 00:11:03.929246,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200471105
7222,2024-08-15 00:11:03.929252,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200472565
7223,2024-08-15 00:11:03.929253,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200474025
7224,2024-08-15 00:11:03.929254,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200475485
7225,2024-08-15 00:11:03.929260,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200476945
7226,2024-08-15 00:11:03.929262,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200478405
7227,2024-08-15 00:11:03.929264,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200479865
7228,2024-08-15 00:11:03.929268,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200481325
7229,2024-08-15 00:11:03.929269,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200482785
7230,2024-08-15 00:11:03.929270,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200484245
7231,2024-08-15 00:11:03.929277,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200485705
7232,2024-08-15 00:11:03.929278,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200487165
7233,2024-08-15 00:11:03.929279,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200488625
7234,2024-08-15 00:11:03.929321,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200490085
7235,2024-08-15 00:11:03.929325,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200491545
7236,2024-08-15 00:11:03.929326,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200493005
7237,2024-08-15 00:11:03.929326,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200494465
7238,2024-08-15 00:11:03.929329,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200495925
7239,2024-08-15 00:11:03.929330,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200497385
7240,2024-08-15 00:11:03.929331,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200498845
7241,2024-08-15 00:11:03.929333,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200500305
7242,2024-08-15 00:11:03.929335,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200501765
7243,2024-08-15 00:11:03.929336,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200503225
7244,2024-08-15 00:11:03.929337,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200504685
7245,2024-08-15 00:11:03.929338,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200506145
7246,2024-08-15 00:11:03.929340,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200507605
7247,2024-08-15 00:11:03.929341,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200509065
7248,2024-08-15 00:11:03.929347,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200510525
7249,2024-08-15 00:11:03.929349,104.21.55.70,10.8.15.133,6,1513,80,49785,PA,1200511985
7250,2024-08-15 00:11:03.930363,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7251,2024-08-15 00:11:03.930468,104.21.55.70,10.8.15.133,6,1514,80,49785,PA,1200513444
7252,2024-08-15 00:11:03.930520,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7253,2024-08-15 00:11:03.930617,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7254,2024-08-15 00:11:03.930635,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200514904
7255,2024-08-15 00:11:03.930637,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200516364
7256,2024-08-15 00:11:03.930638,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200517824
7257,2024-08-15 00:11:03.930639,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200519284
7258,2024-08-15 00:11:03.930640,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200520744
7259,2024-08-15 00:11:03.930652,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200522204
7260,2024-08-15 00:11:03.930656,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200523664
7261,2024-08-15 00:11:03.930657,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200525124
7262,2024-08-15 00:11:03.930658,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200526584
7263,2024-08-15 00:11:03.930659,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200528044
7264,2024-08-15 00:11:03.930659,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200529504
7265,2024-08-15 00:11:03.930660,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200530964
7266,2024-08-15 00:11:03.930661,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200532424
7267,2024-08-15 00:11:03.930662,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200533884
7268,2024-08-15 00:11:03.930663,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200535344
7269,2024-08-15 00:11:03.930664,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200536804
7270,2024-08-15 00:11:03.930669,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200538264
7271,2024-08-15 00:11:03.930670,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200539724
7272,2024-08-15 00:11:03.930671,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200541184
7273,2024-08-15 00:11:03.930676,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200542644
7274,2024-08-15 00:11:03.930677,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200544104
7275,2024-08-15 00:11:03.930678,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200545564
7276,2024-08-15 00:11:03.930682,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200547024
7277,2024-08-15 00:11:03.930684,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200548484
7278,2024-08-15 00:11:03.930685,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200549944
7279,2024-08-15 00:11:03.930691,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200551404
7280,2024-08-15 00:11:03.930694,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200552864
7281,2024-08-15 00:11:03.930696,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200554324
7282,2024-08-15 00:11:03.930696,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200555784
7283,2024-08-15 00:11:03.930703,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200557244
7284,2024-08-15 00:11:03.930707,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200558704
7285,2024-08-15 00:11:03.930708,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200560164
7286,2024-08-15 00:11:03.930709,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200561624
7287,2024-08-15 00:11:03.930711,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200563084
7288,2024-08-15 00:11:03.930712,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200564544
7289,2024-08-15 00:11:03.930713,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200566004
7290,2024-08-15 00:11:03.930715,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200567464
7291,2024-08-15 00:11:03.930719,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200568924
7292,2024-08-15 00:11:03.930722,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200570384
7293,2024-08-15 00:11:03.930723,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200571844
7294,2024-08-15 00:11:03.930724,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200573304
7295,2024-08-15 00:11:03.930725,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200574764
7296,2024-08-15 00:11:03.930736,104.21.55.70,10.8.15.133,6,1513,80,49785,PA,1200576224
7297,2024-08-15 00:11:03.930817,104.21.55.70,10.8.15.133,6,1514,80,49785,PA,1200577683
7298,2024-08-15 00:11:03.931771,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7299,2024-08-15 00:11:03.931891,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200579143
7300,2024-08-15 00:11:03.931893,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200580603
7301,2024-08-15 00:11:03.931895,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200582063
7302,2024-08-15 00:11:03.931899,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200583523
7303,2024-08-15 00:11:03.931901,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200584983
7304,2024-08-15 00:11:03.931902,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200586443
7305,2024-08-15 00:11:03.931909,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200587903
7306,2024-08-15 00:11:03.931911,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200589363
7307,2024-08-15 00:11:03.931913,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200590823
7308,2024-08-15 00:11:03.931914,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200592283
7309,2024-08-15 00:11:03.931915,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200593743
7310,2024-08-15 00:11:03.931916,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200595203
7311,2024-08-15 00:11:03.931918,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200596663
7312,2024-08-15 00:11:03.931920,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200598123
7313,2024-08-15 00:11:03.931925,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200599583
7314,2024-08-15 00:11:03.931927,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200601043
7315,2024-08-15 00:11:03.931928,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200602503
7316,2024-08-15 00:11:03.931929,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200603963
7317,2024-08-15 00:11:03.931938,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200605423
7318,2024-08-15 00:11:03.931941,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200606883
7319,2024-08-15 00:11:03.931942,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200608343
7320,2024-08-15 00:11:03.931944,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200609803
7321,2024-08-15 00:11:03.931946,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200611263
7322,2024-08-15 00:11:03.931948,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200612723
7323,2024-08-15 00:11:03.931949,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200614183
7324,2024-08-15 00:11:03.931950,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200615643
7325,2024-08-15 00:11:03.931951,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200617103
7326,2024-08-15 00:11:03.931953,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200618563
7327,2024-08-15 00:11:03.931955,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200620023
7328,2024-08-15 00:11:03.931956,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200621483
7329,2024-08-15 00:11:03.931957,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200622943
7330,2024-08-15 00:11:03.931959,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200624403
7331,2024-08-15 00:11:03.931965,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200625863
7332,2024-08-15 00:11:03.931966,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200627323
7333,2024-08-15 00:11:03.931968,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200628783
7334,2024-08-15 00:11:03.931969,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200630243
7335,2024-08-15 00:11:03.931971,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200631703
7336,2024-08-15 00:11:03.931976,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200633163
7337,2024-08-15 00:11:03.931977,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200634623
7338,2024-08-15 00:11:03.931978,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200636083
7339,2024-08-15 00:11:03.931980,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200637543
7340,2024-08-15 00:11:03.931988,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200639003
7341,2024-08-15 00:11:03.931991,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200640463
7342,2024-08-15 00:11:03.931992,104.21.55.70,10.8.15.133,6,1513,80,49785,PA,1200641923
7343,2024-08-15 00:11:03.932957,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7344,2024-08-15 00:11:03.933084,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200643382
7345,2024-08-15 00:11:03.933086,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200644842
7346,2024-08-15 00:11:03.933089,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200646302
7347,2024-08-15 00:11:03.933091,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200647762
7348,2024-08-15 00:11:03.933092,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200649222
7349,2024-08-15 00:11:03.933101,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200650682
7350,2024-08-15 00:11:03.933105,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200652142
7351,2024-08-15 00:11:03.933106,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200653602
7352,2024-08-15 00:11:03.933108,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200655062
7353,2024-08-15 00:11:03.933109,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200656522
7354,2024-08-15 00:11:03.933110,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200657982
7355,2024-08-15 00:11:03.933112,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200659442
7356,2024-08-15 00:11:03.933113,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200660902
7357,2024-08-15 00:11:03.933114,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200662362
7358,2024-08-15 00:11:03.933116,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200663822
7359,2024-08-15 00:11:03.933122,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200665282
7360,2024-08-15 00:11:03.933124,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200666742
7361,2024-08-15 00:11:03.933125,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200668202
7362,2024-08-15 00:11:03.933126,104.21.55.70,10.8.15.133,6,565,80,49785,PA,1200669662
7363,2024-08-15 00:11:03.933192,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200670173
7364,2024-08-15 00:11:03.933194,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200671633
7365,2024-08-15 00:11:03.933195,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200673093
7366,2024-08-15 00:11:03.933679,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7367,2024-08-15 00:11:03.934293,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200674265
7368,2024-08-15 00:11:03.934295,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200675725
7369,2024-08-15 00:11:03.934296,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200677185
7370,2024-08-15 00:11:03.934298,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200678645
7371,2024-08-15 00:11:03.934303,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200680105
7372,2024-08-15 00:11:03.934305,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200681565
7373,2024-08-15 00:11:03.934306,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200683025
7374,2024-08-15 00:11:03.934308,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200684485
7375,2024-08-15 00:11:03.934310,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200685945
7376,2024-08-15 00:11:03.934312,104.21.55.70,10.8.15.133,6,554,80,49785,PA,1200687405
7377,2024-08-15 00:11:03.934592,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7378,2024-08-15 00:11:03.943163,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200687905
7379,2024-08-15 00:11:03.943166,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200689365
7380,2024-08-15 00:11:03.943168,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200690825
7381,2024-08-15 00:11:03.943348,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7382,2024-08-15 00:11:03.943517,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200691997
7383,2024-08-15 00:11:03.943520,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200693457
7384,2024-08-15 00:11:03.943521,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200694917
7385,2024-08-15 00:11:03.943522,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200696377
7386,2024-08-15 00:11:03.943533,104.21.55.70,10.8.15.133,6,1034,80,49785,PA,1200697837
7387,2024-08-15 00:11:03.943751,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7388,2024-08-15 00:11:03.947977,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200698817
7389,2024-08-15 00:11:03.947981,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200700277
7390,2024-08-15 00:11:03.947982,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200701737
7391,2024-08-15 00:11:03.948133,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200702909
7392,2024-08-15 00:11:03.948135,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200704369
7393,2024-08-15 00:11:03.948137,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200705829
7394,2024-08-15 00:11:03.948241,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7395,2024-08-15 00:11:03.948322,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7396,2024-08-15 00:11:03.948694,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200707001
7397,2024-08-15 00:11:03.948702,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200708461
7398,2024-08-15 00:11:03.948704,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200709921
7399,2024-08-15 00:11:03.948850,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7400,2024-08-15 00:11:03.949020,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200711093
7401,2024-08-15 00:11:03.949024,104.21.55.70,10.8.15.133,6,1322,80,49785,PA,1200712553
7402,2024-08-15 00:11:03.949180,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7403,2024-08-15 00:11:03.951307,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200713821
7404,2024-08-15 00:11:03.951309,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200715281
7405,2024-08-15 00:11:03.951311,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200716741
7406,2024-08-15 00:11:03.951458,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7407,2024-08-15 00:11:03.951612,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200717913
7408,2024-08-15 00:11:03.951614,104.21.55.70,10.8.15.133,6,1322,80,49785,PA,1200719373
7409,2024-08-15 00:11:03.951751,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7410,2024-08-15 00:11:03.952698,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200720641
7411,2024-08-15 00:11:03.952701,104.21.55.70,10.8.15.133,6,1322,80,49785,PA,1200722101
7412,2024-08-15 00:11:03.952824,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7413,2024-08-15 00:11:03.953995,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200723369
7414,2024-08-15 00:11:03.953997,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200724829
7415,2024-08-15 00:11:03.953998,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200726289
7416,2024-08-15 00:11:03.954157,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7417,2024-08-15 00:11:03.954296,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200727461
7418,2024-08-15 00:11:03.954298,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200728921
7419,2024-08-15 00:11:03.954309,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200730381
7420,2024-08-15 00:11:03.954312,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200731841
7421,2024-08-15 00:11:03.954313,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200733301
7422,2024-08-15 00:11:03.954315,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200734761
7423,2024-08-15 00:11:03.954317,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200736221
7424,2024-08-15 00:11:03.954319,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200737681
7425,2024-08-15 00:11:03.954320,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200739141
7426,2024-08-15 00:11:03.954322,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200740601
7427,2024-08-15 00:11:03.954323,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200742061
7428,2024-08-15 00:11:03.954324,104.21.55.70,10.8.15.133,6,362,80,49785,PA,1200743521
7429,2024-08-15 00:11:03.954668,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200743829
7430,2024-08-15 00:11:03.954671,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7431,2024-08-15 00:11:03.954672,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200745289
7432,2024-08-15 00:11:03.954673,104.21.55.70,10.8.15.133,6,1226,80,49785,PA,1200746749
7433,2024-08-15 00:11:03.954823,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
7434,2024-08-15 00:11:03.955303,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200747921
7435,2024-08-15 00:11:03.955320,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200749381
7436,2024-08-15 00:11:03.955323,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200750841
7437,2024-08-15 00:11:03.955324,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200752301
7438,2024-08-15 00:11:03.955343,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200753761
7439,2024-08-15 00:11:03.955347,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200755221
7440,2024-08-15 00:11:03.955348,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200756681
7441,2024-08-15 00:11:03.955357,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200758141
7442,2024-08-15 00:11:03.955362,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200759601
7443,2024-08-15 00:11:03.955373,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200761061
7444,2024-08-15 00:11:03.955376,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200762521
7445,2024-08-15 00:11:03.955378,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200763981
7446,2024-08-15 00:11:03.955383,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200765441
7447,2024-08-15 00:11:03.955385,104.21.55.70,10.8.15.133,6,1514,80,49785,A,1200766901
7448,2024-08-15 00:11:03.955389,104.21.55.70,10.8.15.133,6,74,80,49785,PA,1200768361
7449,2024-08-15 00:11:03.955810,10.8.15.133,104.21.55.70,6,54,49785,80,A,4141026442
